Gene_symbol	NAME	log2FoldChange	pvalue	FDR	1posH	2posH	3posH	4posH	5posH	6posH	1negH	2negH	3negH	4negH	5negH	6negH
Pcdhb18	protocadherin beta 18	-1.073023786	0.558897399	0.999902145	9.295045514	10.15597126	8.519265003	7.732337086	4.11496289	6.47662411	7.836273515	7.799157453	9.084453617	8.556764999	8.709567191	7.879969847
Pcdhb19	protocadherin beta 19	1.156624866	0.344990726	0.999902145	8.530263288	7.334868131	8.58582176	7.252812305	4.042770559	7.079100771	6.87672982	4.367528174	6.844451355	7.864673712	6.781495064	4.265304779
Pcdhb2	protocadherin beta 2	-1.097822369	0.67942719	0.999902145	1.706052658	2.00611778	0.93179461	1.438574342	0.144384663	0.979024575	1.399334556	1.310258452	1.182223416	2.01335647	1.063763932	1.012106219
Pcdhb20	protocadherin beta 20	-1.00461628	0.963363343	0.999902145	12.11885681	11.91132432	8.91860555	11.68841652	7.435810135	8.660602007	10.19515177	9.98292154	11.07556674	10.82179103	10.77060981	8.313729655
Pcdhb21	protocadherin beta 21	-1.025740933	0.913059753	0.999902145	4.294546345	3.322632572	2.928497345	4.375663622	1.082884971	3.38893122	3.358402935	3.244449501	4.293337668	4.341299889	2.725895075	1.951919136
Pcdhb22	protocadherin beta 22	1.015650842	0.884202281	0.999902145	8.00079867	6.707956325	8.785492034	7.972099476	6.208540501	8.133434928	8.396007338	7.611977674	10.26667703	6.920912867	6.249613099	5.494290902
Pcdhb3	protocadherin beta 3	-1.0079623	0.953691955	0.999902145	4.000399335	4.07492674	2.995054102	3.656376451	1.732615954	3.313621638	2.998574049	4.741887732	3.235558823	3.397539044	2.991836058	2.67485215
Pcdhb4	protocadherin beta 4	-1.058478084	0.725778119	0.999902145	3.353275913	3.949544378	3.594064923	4.135901232	1.588231291	3.464240803	2.958593062	3.057269722	4.106670813	3.712125992	4.786937693	2.747145451
Pcdhb5	protocadherin beta 5	1.114747516	0.460676769	0.999902145	6.941869434	7.648324034	5.191427111	6.293762744	3.032077919	4.895122874	6.27701501	5.365820328	5.475561084	4.844639007	4.255055727	4.265304779
Pcdhb7	protocadherin beta 7	-1.076382447	0.564564435	0.999902145	8.647922092	7.961779937	4.858643322	6.953109317	4.764693873	5.572909118	7.236558706	6.551292261	7.031118211	9.374691065	6.183127853	5.421997601
Pcdhb8	protocadherin beta 8	-1.214176011	0.372077659	0.999902145	1.058929236	1.253823612	1.797032461	2.397623903	0.649730983	1.355572488	1.399334556	1.435044971	1.804446266	1.950439081	2.459954092	1.373572726
Pcdhb9	protocadherin beta 9	-1.085209241	0.499594093	0.999902145	14.23671528	12.2874714	9.51761637	12.76734728	6.930463816	11.14581824	11.79439126	13.10258452	11.76001187	13.4643214	13.89541636	8.675196162
Pcdhga1	protocadherin gamma subfamily A; 1	1.124690299	0.390672087	0.999902145	10.11865714	10.78288306	10.71563801	7.552515293	7.363617804	10.54334157	8.675874249	6.426505741	12.44445701	9.563443234	7.77877375	5.783464108
Pcdhga10	protocadherin gamma subfamily A; 10	1.034586869	0.724387207	0.999902145	23.06112558	26.07953113	25.22501122	21.63855572	12.92242732	17.99899026	24.46836424	20.52738242	16.86223925	19.44147342	20.01205896	21.3988172
Pcdhga11	protocadherin gamma subfamily A; 11	-1.029313514	0.816079383	0.999902145	12.64832143	12.41285376	9.717286644	13.36675326	7.508002467	9.639626582	11.87435324	8.984629386	12.81779072	12.64639533	12.63219669	8.313729655
Pcdhga12	protocadherin gamma subfamily A; 12	1.021026057	0.874760154	0.999902145	13.58959186	9.779824175	12.91201102	9.230852025	9.457195415	15.58908361	14.43313642	9.795741761	12.19556787	9.311773676	11.56843276	11.63922152
Pcdhga2	protocadherin gamma subfamily A; 2	1.142080181	0.260619829	0.999902145	11.17758638	7.021412228	13.04512454	11.20889174	8.446502775	7.982815763	8.915760173	7.923943972	8.648897622	8.179260661	9.906301614	8.024556449
Pcdhga3	protocadherin gamma subfamily A; 3	1.043860308	0.740236	0.999902145	10.94226877	10.84557425	9.916956917	8.631446049	7.14704081	12.04953323	10.79486658	11.48035977	8.400008482	10.63303886	7.446347522	8.169143052
Pcdhga4	protocadherin gamma subfamily A; 4	-1.002807584	0.980392124	0.999902145	7.941969268	7.272176951	7.254686604	9.710376805	5.053463199	7.455648684	8.835798199	7.237618117	6.346673075	6.102986801	7.579318013	8.747489463
Pcdhga5	protocadherin gamma subfamily A; 5	-1.192363132	0.095346075	0.999902145	9.059727906	10.15597126	9.184832581	10.90918876	6.930463816	6.77786244	11.15469546	10.0453148	10.14223246	12.2059736	8.975508174	10.8439952
Pcdhga6	protocadherin gamma subfamily A; 6	-1.037978336	0.636310326	0.999902145	19.53136146	15.73548633	20.3663679	17.2029515	16.67642856	17.17058485	17.55165344	18.21883181	15.43112669	19.94481253	19.94557372	19.80836457
Pcdhga7	protocadherin gamma subfamily A; 7	1.04328034	0.737813572	0.999902145	15.53096212	14.66973626	14.44281645	14.38574342	14.51065861	12.57670031	13.91338359	14.03848342	12.25779015	17.80562129	16.75428192	7.735383244
Pcdhga8	protocadherin gamma subfamily A; 8	-1.137561013	0.330777231	0.999902145	4.647522757	5.266059171	5.391097384	5.994059756	2.959885588	6.627243275	5.6773002	5.241033809	4.915560519	6.543408529	7.512832767	5.277410998
Pcdhga9	protocadherin gamma subfamily A; 9	-1.093532639	0.471046987	0.999902145	8.58909269	8.087162299	7.787140666	6.593465732	4.11496289	7.60626785	9.11566511	7.424797895	8.462230767	7.424251985	6.38258359	7.952263148
Pcdhgb1	protocadherin gamma subfamily B; 1	-1.080367899	0.550732418	0.999902145	7.70665166	6.707956325	9.783843401	8.931149037	4.259347553	7.154410354	10.31509473	7.986337232	9.893343323	6.29173897	7.246891785	6.289517217
Pcdhgb2	protocadherin gamma subfamily B; 2	-1.032272975	0.803417321	0.999902145	15.23681511	17.61622175	17.23820028	14.50562461	9.024041426	15.58908361	18.79106404	12.04189911	17.79557352	15.79226481	15.35809176	12.21756793
Pcdhgb4	protocadherin gamma subfamily B; 4	1.237848669	0.059724767	0.999902145	9.648021925	13.22783911	9.983513675	10.54954517	7.580194798	7.530958267	10.31509473	7.175224857	7.591118776	6.35465636	9.640360631	6.072637313
Pcdhgb5	protocadherin gamma subfamily B; 5	1.039504223	0.778801668	0.999902145	11.11875698	11.03364779	8.58582176	9.710376805	5.991963507	4.367955795	10.23513275	7.674370934	7.342229636	7.864673712	9.440904894	6.361810518
Pcdhgb6	protocadherin gamma subfamily B; 6	-1.050897572	0.611507991	0.999902145	40.59228737	34.54284052	27.02204368	35.12519017	23.53470004	31.32878639	37.94195697	32.31970849	34.09781221	37.2470947	35.37015073	24.94118896
Pcdhgb7	protocadherin gamma subfamily B; 7	-1.053548667	0.642923869	0.999902145	19.11955564	17.49083939	18.63589219	13.60651565	12.05611935	14.61005904	18.07140627	16.15985424	17.23557296	16.29560393	19.21423602	13.66343395
Pcdhgb8	protocadherin gamma subfamily B; 8	-1.126810396	0.477582085	0.999902145	5.353475581	4.827220907	5.257983869	3.836198244	4.331539885	3.38893122	6.71680587	5.553000107	4.542226809	4.08963033	3.191291795	6.289517217
Pcdhgc3	protocadherin gamma subfamily C; 3	-1.061130493	0.617375769	0.999902145	541.4069865	507.8612541	455.4478938	478.8054933	281.0447462	383.7023237	466.1383312	474.3135597	492.7382753	519.1313824	471.1144512	386.8414555
Pcdhgc4	protocadherin gamma subfamily C; 4	-1.023462186	0.835340962	0.999902145	9.353874916	9.529059453	7.920254182	6.593465732	11.76735002	7.681577432	7.716330554	8.547876569	9.022231332	9.500525845	9.97278686	9.398129175
Pcdhgc5	protocadherin gamma subfamily C; 5	-1.067483179	0.621667899	0.999902145	7.41250465	6.081044519	4.459302775	4.855188403	5.342232524	3.38893122	5.637319213	7.050438338	5.040005089	5.222143345	4.98639343	5.855757409
Pced1a	PC-esterase domain containing 1A	1.025958619	0.79822688	0.999902145	12.53066262	11.15903015	10.44941098	9.051030232	6.930463816	10.24210324	11.43456237	10.73164066	11.01334445	8.997186727	9.307934402	7.229330135
Pced1b	PC-esterase domain containing 1B	1.050476178	0.59688402	0.999902145	10.58929236	7.773706396	13.5775786	11.26883234	10.1069264	9.940864913	10.35507572	10.79403392	10.08001018	10.06678235	9.041993419	9.831888983
Pcf11	cleavage and polyadenylation factor subunit homolog (S. cerevisiae)	1.05299128	0.389219945	0.999902145	79.47852208	87.45419695	84.59363921	80.38034133	69.59340748	90.89866628	75.04431321	72.43857443	92.08898187	81.54093705	76.12560636	70.34138221
Pcgf1	polycomb group ring finger 1	1.011451451	0.932533342	0.999902145	5.118157973	4.764529726	5.058313595	6.233822147	8.446502775	6.627243275	5.557357238	5.740179886	5.537783369	6.102986801	5.717731133	7.157036833
Pcgf2	polycomb group ring finger 2	1.021399972	0.801681263	0.999902145	36.76837624	38.17892899	39.66782767	37.04328929	43.09882185	44.20672503	37.98193796	38.74621423	39.20003958	37.18417731	36.69985564	44.09891382
Pcgf3	polycomb group ring finger 3	1.007665489	0.951690707	0.999902145	76.53705198	76.54593152	65.22562268	64.49608298	48.58543904	59.41926073	71.24611941	59.9599225	73.11118493	62.9173897	65.08905557	55.52125543
Pcgf5	polycomb group ring finger 5	-1.015979831	0.847337898	0.999902145	16.76637957	14.98319217	13.77724887	12.46764429	18.26465985	16.34217944	16.7120527	17.03335988	14.37334785	16.04393437	15.15863603	14.53095357
Pcgf6	polycomb group ring finger 6	1.000513182	0.996021979	0.999902145	9.706851327	8.27523584	9.850400159	10.36972338	13.7887353	10.16679366	9.955265844	10.91882043	9.520009613	9.563443234	10.50466883	11.63922152
Pcid2	PCI domain containing 2	-1.023192087	0.767473473	0.999902145	23.47293139	24.8883987	25.75746528	25.89433815	19.78069881	26.81021143	24.98811708	25.08209037	26.13335972	26.55113845	23.73523273	23.49532294
Pcif1	PDX1 C-terminal inhibiting factor 1	-1.005136145	0.943367068	0.999902145	40.41579916	48.89912088	51.71460084	44.71568578	36.02397337	46.46601251	44.57880087	41.17955135	45.23560123	46.81053794	48.46774414	43.37598081
Pck2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	-1.055042233	0.389711726	0.999902145	32.5914887	34.29207579	34.80918435	34.76554659	39.41701295	40.44124589	37.2222992	40.55561876	38.57781673	33.15746437	40.35654416	38.17086311
Pclo	piccolo (presynaptic cytomatrix protein)	-1.10200699	0.506870675	0.999902145	4.471034551	4.263000281	2.995054102	4.555485415	6.497309827	5.874147448	5.597338225	6.114539443	4.293337668	4.15254772	4.05559999	7.301623436
Pcm1	pericentriolar material 1	-1.021701093	0.678204393	0.999902145	199.4905021	224.4971178	198.2060248	197.1446254	215.8550709	201.8296816	210.4599173	200.5943297	220.8891119	204.2927644	208.2317896	219.4101696
Pcmt1	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1	-1.007729176	0.891871798	0.999902145	47.24000979	45.88994421	45.32515208	45.85455714	44.32609149	51.13520663	44.61878185	51.03768637	46.23115779	48.2576379	47.33749496	44.46038033
Pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	-1.059672323	0.294737934	0.999902145	103.0102829	105.4465658	102.6970773	122.9981062	121.3553091	131.0386738	111.6668976	118.5471933	125.3779044	123.8843403	119.9393833	128.10373
Pcmtd2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2	1.015097044	0.797624333	0.999902145	70.47762358	67.39301916	65.42529295	72.94770723	73.20302405	87.73566381	74.04478852	75.37105763	73.54674093	68.57995477	67.81495064	70.99202192
Pcna	proliferating cell nuclear antigen	-1.012843031	0.825113053	0.999902145	104.7751649	102.061242	92.58045015	98.90198598	114.0638836	80.65656304	101.1918789	102.387339	105.5289954	97.33320187	97.33439975	96.9453171
Pcnp	PEST proteolytic signal containing nuclear protein	-1.021280799	0.688244805	0.999902145	144.8379877	137.2309944	139.0370671	152.3090584	152.9755503	148.7364258	143.4517825	145.1267219	154.6223783	151.6938266	143.940557	154.9968381
Pcnt	pericentrin (kendrin)	1.073014735	0.216071286	0.999902145	94.12704318	101.1208743	93.64535827	90.21059933	101.3580333	120.6459514	92.15617578	86.2274848	96.5689864	92.42564547	100.9910883	91.59561281
Pcnx	pecanex homolog (Drosophila)	1.007777915	0.916303587	0.999902145	241.0828893	236.2203685	225.2946253	242.1600142	162.2161687	244.0030479	239.566076	208.7054534	232.3380124	224.5521638	233.1637568	202.2043639
Pcnxl2	pecanex-like 2 (Drosophila)	1.404305615	0.083300748	0.999902145	1.058929236	0.814985348	1.863589219	1.258752549	1.588231291	1.430882071	1.239410607	1.123078673	1.182223416	0.377504338	0.997278686	0.650639712
Pcnxl3	pecanex-like 3 (Drosophila)	1.081233624	0.201702732	0.999902145	72.83079966	69.02298985	74.61012553	66.89370688	57.89824979	73.05029519	70.84630954	63.07958548	63.34228618	59.07942893	64.88959983	61.73847935
Pcnxl4	pecanex-like 4 (Drosophila)	-1.036057672	0.614207412	0.999902145	18.29594402	21.25231023	17.97032461	18.94122883	23.82346937	19.73111066	22.82914376	17.90686551	19.60001979	21.58066467	21.47473437	20.67588418
Pcolce	procollagen C-endopeptidase enhancer protein	1.004541433	0.946936691	0.999902145	152.7211276	144.8166272	126.3247264	139.9013547	114.4248453	114.6211848	127.9391594	142.1942387	126.4979055	132.5040227	136.7601505	123.6215453
Pcolce2	procollagen C-endopeptidase enhancer 2	-1.071582436	0.406427224	0.999902145	67.41849467	68.52146041	59.83452529	93.5073322	61.29128937	72.1465802	65.12902835	86.10269828	69.19118097	81.98135878	71.33866867	79.52263148
Pcp4l1	Purkinje cell protein 4-like 1	-1.16478465	0.314420873	0.999902145	8.58909269	8.463309382	11.0484218	13.60651565	18.77000617	16.04094111	12.51404903	16.2222475	11.13778902	13.59015618	12.23328521	23.42302964
Pcsk1	proprotein convertase subtilisin/kexin type 1	-1.211022027	0.387870376	0.999902145	1.706052658	1.191132432	0.665567578	0.779227768	3.754001233	2.108668315	2.118992328	1.871797789	1.182223416	2.831282536	1.662131143	2.602558848
Pcsk4	proprotein convertase subtilisin/kexin type 4	1.077164692	0.782136274	0.999902145	1.47073505	0.689602987	1.331135157	0.719287171	3.465231908	2.033358732	1.519277518	1.247865193	1.431112556	1.321265184	1.130249177	2.313385643
Pcsk5	proprotein convertase subtilisin/kexin type 5	-1.003947032	0.955629258	0.999902145	62.41799551	67.26763679	63.761374	63.71685521	51.18436297	83.81956551	69.48695597	53.65820328	69.12895869	67.13285481	65.82039327	68.31716977
Pcsk6	proprotein convertase subtilisin/kexin type 6	-1.001803905	0.985605284	0.999902145	19.23721445	18.1177512	11.98021641	15.10503059	19.34754482	17.77306151	18.51119713	14.28805645	17.0489061	16.42143871	14.75972455	20.67588418
Pcsk7	proprotein convertase subtilisin/kexin type 7	1.013303229	0.818709716	0.999902145	39.70984634	40.68657622	34.94229786	36.50382392	34.36354975	37.65479134	35.86294563	36.6248434	37.83114931	35.92582952	38.62792777	36.21894397
Pctp	phosphatidylcholine transfer protein	-1.112406199	0.260734699	0.999902145	12.41300382	10.6575007	11.64743262	13.78633744	13.06681199	10.46803199	13.59353569	14.22566319	11.32445588	12.45764316	15.15863603	13.44655405
Pcx	pyruvate carboxylase	1.14838315	0.108026065	0.999902145	44.23971029	42.75538518	50.51657919	41.59877471	64.61213661	58.36492657	42.29988459	39.43254008	38.14226074	44.67134669	45.2099671	53.20786979
Pcyox1	prenylcysteine oxidase 1	-1.039659302	0.64900868	0.999902145	146.2498933	146.6973626	116.0749857	129.1120472	90.16822193	130.9633643	138.654064	132.8352497	133.591246	133.8252879	141.3476324	109.162885
Pcyox1l	prenylcysteine oxidase 1 like	1.078353126	0.589560556	0.999902145	6.883040032	6.1437357	5.191427111	5.874178561	4.836886205	3.614859968	6.756786858	5.740179886	4.293337668	4.2783825	4.919908184	4.120718177
Pcyt1a	phosphate cytidylyltransferase 1; choline; alpha isoform	-1.03213619	0.584851576	0.999902145	141.4847118	145.8823773	130.8505859	140.5007607	142.9408162	135.4066296	143.6117065	139.1993622	146.9690373	146.4716832	150.4561111	137.2849793
Pcyt1b	phosphate cytidylyltransferase 1; choline; beta isoform	1.058565517	0.720496847	0.999902145	5.882940198	5.391441532	3.99340547	3.296732866	8.374310444	6.928481606	7.076634756	4.741887732	3.920003958	4.907556397	5.45179015	5.711170806
Pcyt2	phosphate cytidylyltransferase 2; ethanolamine	1.026400263	0.729022591	0.999902145	19.11955564	19.49695717	20.76570844	19.7204566	24.47320035	23.49658979	20.07045564	21.02652849	20.22224264	19.18980386	22.27255732	20.89276409
Pdap1	PDGFA associated protein 1	1.078137871	0.253858821	0.999902145	75.00748753	69.46182812	76.34060123	80.08063834	81.21637284	72.07127062	69.32703202	74.87191155	68.75562498	65.68575485	65.55445229	77.13695254
Pdcd10	programmed cell death 10	-1.010250552	0.839306131	0.999902145	63.06511893	69.27375457	71.94785522	68.8717466	78.54525658	68.90826814	63.84963676	73.68643962	71.92896152	71.15956775	71.93703588	72.51018125
Pdcd11	programmed cell death 11	1.027356033	0.636616565	0.999902145	53.65241461	53.3501947	53.91097384	49.15129	48.29666971	50.08087248	50.61592995	49.47785488	54.44449942	47.12512489	49.99690479	48.5810985
Pdcd2	programmed cell death 2	1.005423901	0.956012071	0.999902145	9.765680729	8.964838827	10.84875153	10.66942637	13.57215831	8.359363676	10.67492362	10.10770806	9.955565608	9.940947573	9.640360631	11.49463491
Pdcd2l	programmed cell death 2-like	-1.019910484	0.809673155	0.999902145	9.17738671	9.779824175	10.38285422	9.051030232	9.312810752	9.187769086	9.395532021	9.858135021	8.524453052	10.06678235	9.773331122	10.4825287
Pdcd4	programmed cell death 4	-1.010882144	0.837927866	0.999902145	60.82960165	54.72940067	57.03914146	49.75069598	53.06136359	55.27723368	55.09380053	54.96846173	59.73339365	61.15570279	52.45685888	50.82219085
Pdcd5	programmed cell death 5	1.080850239	0.347015538	0.999902145	29.06172458	27.96026655	33.07870864	28.95130862	38.04535865	33.06090679	28.386501	27.2034612	25.26224773	29.38242099	30.91563926	34.77307795
Pdcd6	programmed cell death 6	1.005685135	0.941982003	0.999902145	41.3570696	42.25385573	46.32350345	48.55188403	54.64959488	50.15618206	41.22039793	46.91973124	41.44004184	45.74094231	49.39853758	57.11170806
